i,comhash,comhash0
9430, 1, 0
9431, 2, 0
9432, 6, 0
9433, 44, 0
9434, 23, 0
9435, 4, 0
9436, 21, 0
9437, 8, 0
9438, 21, 0
9439, 259, 0
9440, 4, 0
9441, 410, 0
9442, 34, 0
9443, 263, 0
9444, 8, 0
9445, 42, 0
9446, 3, 0
9447, 2, 0
9448, 3, 0
9449, 53, 0
9450, 27, 0
9451, 5, 0
9452, 24, 0
9453, 9, 0
9454, 20, 0
9455, 269, 0
9456, 0, 0
9457, 409, 0
9458, 38, 0
9459, 286, 0
9460, 9, 0
9461, 50, 0
9462, 0, 0
9463, 2, 0
9464, 7, 0
9465, 46, 0
9466, 36, 0
9467, 8, 0
9468, 19, 0
9469, 4, 0
9470, 22, 0
9471, 236, 0
9472, 0, 0
9473, 438, 0
9474, 57, 0
9475, 285, 0
9476, 11, 0
9477, 48, 0
9478, 1, 0
9479, 4, 0
9480, 7, 0
9481, 41, 0
9482, 23, 0
9483, 2, 0
9484, 20, 0
9485, 18, 0
9486, 21, 0
9487, 250, 0
9488, 0, 0
9489, 404, 0
9490, 63, 0
9491, 260, 0
9492, 7, 0
9493, 52, 0
9494, 0, 0
9495, 3, 0
9496, 10, 0
9497, 64, 0
9498, 23, 0
9499, 3, 0
9500, 24, 0
9501, 6, 0
9502, 24, 0
9503, 301, 0
9504, 0, 0
9505, 491, 0
9506, 44, 0
9507, 263, 0
9508, 12, 0
9509, 41, 0
9510, 1, 0
9511, 2, 0
9512, 1, 0
9513, 32, 0
9514, 21, 0
9515, 0, 0
9516, 20, 0
9517, 10, 0
9518, 19, 0
9519, 228, 0
9520, 2, 0
9521, 435, 0
9522, 61, 0
9523, 274, 0
9524, 10, 0
9525, 47, 0
9526, 0, 0
9527, 3, 0
9528, 5, 0
9529, 53, 0
9530, 20, 0
9531, 6, 0
9532, 14, 0
9533, 16, 0
9534, 11, 0
9535, 250, 0
9536, 0, 0
9537, 431, 0
9538, 46, 0
9539, 275, 0
9540, 11, 0
9541, 35, 0
9542, 2, 0
9543, 1, 0
9544, 1, 0
9545, 50, 0
9546, 23, 0
9547, 8, 0
9548, 18, 0
9549, 7, 0
9550, 18, 0
9551, 268, 0
9552, 0, 0
9553, 409, 0
9554, 39, 0
9555, 242, 0
9556, 12, 0
9557, 59, 0
9558, 0, 0
9559, 3, 0
9560, 1, 0
9561, 47, 0
9562, 31, 0
9563, 0, 0
9564, 19, 0
9565, 13, 0
9566, 19, 0
9567, 276, 0
9568, 0, 0
9569, 423, 0
9570, 33, 0
9571, 267, 0
9572, 9, 0
9573, 44, 0
9574, 4, 0
9575, 9, 0
9576, 1, 0
9577, 47, 0
9578, 19, 0
9579, 4, 0
9580, 20, 0
9581, 7, 0
9582, 22, 0
9583, 253, 0
9584, 0, 0
9585, 483, 0
9586, 57, 0
9587, 253, 0
9588, 11, 0
9589, 57, 0
9590, 3, 0
9591, 4, 0
9592, 10, 0
9593, 59, 0
9594, 20, 0
9595, 2, 0
9596, 23, 0
9597, 8, 0
9598, 20, 0
9599, 274, 0
9600, 0, 0
9601, 408, 0
9602, 34, 0
9603, 230, 0
9604, 4, 0
9605, 55, 0
9606, 2, 0
9607, 2, 0
9608, 3, 0
9609, 52, 0
9610, 18, 0
9611, 3, 0
9612, 11, 0
9613, 11, 0
9614, 7, 0
9615, 261, 0
9616, 0, 0
9617, 414, 0
9618, 62, 0
9619, 273, 0
9620, 7, 0
9621, 56, 0
9622, 1, 0
9623, 1, 0
9624, 6, 0
9625, 54, 0
9626, 26, 0
9627, 5, 0
9628, 20, 0
9629, 14, 0
9630, 24, 0
9631, 240, 0
9632, 1, 0
9633, 444, 0
9634, 64, 0
9635, 252, 0
9636, 9, 0
9637, 46, 0
9638, 1, 0
9639, 3, 0
9640, 3, 0
9641, 44, 0
9642, 25, 0
9643, 5, 0
9644, 25, 0
9645, 7, 0
9646, 19, 0
9647, 254, 0
9648, 0, 0
9649, 445, 0
9650, 51, 0
9651, 246, 0
9652, 13, 0
9653, 56, 0
9654, 2, 0
9655, 6, 0
9656, 3, 0
9657, 53, 0
9658, 9, 0
9659, 0, 0
9660, 20, 0
9661, 10, 0
9662, 28, 0
9663, 268, 0
9664, 1, 0
9665, 432, 0
9666, 54, 0
9667, 300, 0
9668, 7, 0
9669, 38, 0
9670, 1, 0
9671, 3, 0
9672, 6, 0
9673, 48, 0
9674, 16, 0
9675, 3, 0
9676, 15, 0
9677, 7, 0
9678, 17, 0
9679, 239, 0
9680, 0, 0
9681, 442, 0
9682, 35, 0
9683, 300, 0
9684, 5, 0
9685, 50, 0
9686, 4, 0
9687, 1, 0
9688, 5, 0
9689, 48, 0
9690, 22, 0
9691, 8, 0
9692, 21, 0
9693, 10, 0
9694, 22, 0
9695, 265, 0
9696, 0, 0
9697, 430, 0
9698, 46, 0
9699, 286, 0
9700, 10, 0
9701, 50, 0
9702, 1, 0
9703, 2, 0
9704, 4, 0
9705, 32, 0
9706, 28, 0
9707, 1, 0
9708, 15, 0
9709, 7, 0
9710, 20, 0
9711, 290, 0
9712, 1, 0
9713, 406, 0
9714, 48, 0
9715, 272, 0
9716, 8, 0
9717, 53, 0
9718, 1, 0
9719, 4, 0
9720, 2, 0
9721, 63, 0
9722, 27, 0
9723, 0, 0
9724, 22, 0
9725, 14, 0
9726, 21, 0
9727, 244, 0
9728, 0, 0
9729, 396, 0
9730, 53, 0
9731, 267, 0
9732, 12, 0
9733, 59, 0
9734, 2, 0
9735, 7, 0
9736, 5, 0
9737, 55, 0
9738, 19, 0
9739, 4, 0
9740, 23, 0
9741, 10, 0
9742, 20, 0
9743, 255, 0
9744, 1, 0
9745, 493, 0
9746, 47, 0
9747, 273, 0
9748, 6, 0
9749, 56, 0
9750, 1, 0
9751, 7, 0
9752, 1, 0
9753, 49, 0
9754, 18, 0
9755, 8, 0
9756, 23, 0
9757, 10, 0
9758, 14, 0
9759, 240, 0
9760, 0, 0
9761, 411, 0
9762, 55, 0
9763, 255, 0
9764, 10, 0
9765, 48, 0
9766, 0, 0
9767, 2, 0
9768, 3, 0
9769, 52, 0
9770, 13, 0
9771, 5, 0
9772, 25, 0
9773, 3, 0
9774, 26, 0
9775, 278, 0
9776, 0, 0
9777, 404, 0
9778, 51, 0
9779, 270, 0
9780, 9, 0
9781, 60, 0
9782, 0, 0
9783, 3, 0
9784, 4, 0
9785, 45, 0
9786, 14, 0
9787, 4, 0
9788, 24, 0
9789, 14, 0
9790, 24, 0
9791, 248, 0
9792, 0, 0
9793, 435, 0
9794, 53, 0
9795, 282, 0
9796, 5, 0
9797, 51, 0
9798, 0, 0
9799, 1, 0
9800, 4, 0
9801, 63, 0
9802, 34, 0
9803, 7, 0
9804, 23, 0
9805, 8, 0
9806, 14, 0
9807, 274, 0
9808, 2, 0
9809, 447, 0
9810, 28, 0
9811, 256, 0
9812, 10, 0
9813, 65, 0
9814, 0, 0
9815, 3, 0
9816, 4, 0
9817, 51, 0
9818, 30, 0
9819, 3, 0
9820, 25, 0
9821, 5, 0
9822, 22, 0
9823, 262, 0
9824, 1, 0
9825, 452, 0
9826, 48, 0
9827, 277, 0
9828, 10, 0
9829, 42, 0
9830, 2, 0
9831, 3, 0
9832, 2, 0
9833, 53, 0
9834, 16, 0
9835, 2, 0
9836, 21, 0
9837, 12, 0
9838, 17, 0
9839, 232, 0
9840, 0, 0
9841, 405, 0
9842, 37, 0
9843, 258, 0
9844, 10, 0
9845, 54, 0
9846, 2, 0
9847, 4, 0
9848, 3, 0
9849, 53, 0
9850, 25, 0
9851, 2, 0
9852, 25, 0
9853, 10, 0
9854, 20, 0
9855, 240, 0
9856, 1, 0
9857, 436, 0
9858, 49, 0
9859, 229, 0
9860, 8, 0
9861, 42, 0
9862, 1, 0
9863, 2, 0
9864, 6, 0
9865, 42, 0
9866, 14, 0
9867, 2, 0
9868, 18, 0
9869, 12, 0
9870, 18, 0
9871, 276, 0
9872, 0, 0
9873, 455, 0
9874, 46, 0
9875, 294, 0
9876, 9, 0
9877, 52, 0
9878, 4, 0
9879, 0, 0
9880, 1, 0
9881, 59, 0
9882, 21, 0
9883, 2, 0
9884, 13, 0
9885, 10, 0
9886, 19, 0
9887, 230, 0
9888, 0, 0
9889, 416, 0
9890, 39, 0
9891, 285, 0
9892, 16, 0
9893, 30, 0
9894, 1, 0
9895, 1, 0
9896, 4, 0
9897, 35, 0
9898, 29, 0
9899, 0, 0
9900, 29, 0
9901, 9, 0
9902, 20, 0
9903, 256, 0
9904, 0, 0
9905, 465, 0
9906, 40, 0
9907, 258, 0
9908, 16, 0
9909, 38, 0
9910, 0, 0
9911, 0, 0
9912, 5, 0
9913, 53, 0
9914, 13, 0
9915, 3, 0
9916, 27, 0
9917, 11, 0
9918, 17, 0
9919, 222, 0
9920, 0, 0
9921, 445, 0
9922, 44, 0
9923, 276, 0
9924, 10, 0
9925, 48, 0
9926, 1, 0
9927, 7, 0
9928, 5, 0
9929, 63, 0
9930, 30, 0
9931, 0, 0
9932, 19, 0
9933, 6, 0
9934, 28, 0
9935, 239, 0
9936, 0, 0
9937, 407, 0
9938, 42, 0
9939, 244, 0
9940, 5, 0
9941, 37, 0
9942, 1, 0
9943, 7, 0
9944, 6, 0
9945, 54, 0
9946, 22, 0
9947, 2, 0
9948, 14, 0
9949, 10, 0
9950, 7, 0
9951, 237, 0
9952, 0, 0
9953, 423, 0
9954, 56, 0
9955, 252, 0
9956, 11, 0
9957, 44, 0
9958, 1, 0
9959, 0, 0
9960, 2, 0
9961, 50, 0
9962, 20, 0
9963, 2, 0
9964, 16, 0
9965, 7, 0
9966, 26, 0
9967, 263, 0
9968, 1, 0
9969, 396, 0
9970, 29, 0
9971, 235, 0
9972, 11, 0
9973, 56, 0
9974, 0, 0
9975, 1, 0
9976, 3, 0
9977, 48, 0
9978, 20, 0
9979, 4, 0
9980, 15, 0
9981, 12, 0
9982, 20, 0
9983, 248, 0
9984, 0, 0
9985, 436, 0
9986, 46, 0
9987, 309, 0
9988, 19, 0
9989, 63, 0
9990, 1, 0
9991, 4, 0
9992, 1, 0
9993, 56, 0
9994, 39, 0
9995, 4, 0
9996, 17, 0
9997, 8, 0
9998, 26, 0
9999, 256, 0
